Team,Nickname,Season,Jersey,FullName,RosterName,LastName,FirstName,Yr,Pos,GP,GS,G,BA,OBPct,SlgPct,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,RBI2out
LMU (CA) Lions,NA,2022,34, Michael Nunez,"Nunez, Michael",Nunez, Michael,Fr,P,15,2,15,0,0,0,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
LMU (CA) Lions,NA,2022,21, Alex Burge,"Burge, Alex",Burge, Alex,Sr,P,15,1,15,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMU (CA) Lions,NA,2022,33, Matthew Piotrowski,"Piotrowski, Matthew",Piotrowski, Matthew,Sr,INF,14,7,14,0.108,0.175,0.189,6,37,4,NA,NA,7,1,5,1,2,NA,1,10,NA,NA,NA,2,NA,NA
LMU (CA) Lions,NA,2022,28, Mason Kokodynski,"Kokodynski, Mason",Kokodynski, Mason,Jr,P,14,1,14,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMU (CA) Lions,NA,2022,37, Trey Becker,"Becker, Trey",Becker, Trey,Fr,INF,12,5,12,0.292,0.393,0.375,5,24,7,NA,1,9,NA,5,2,2,NA,2,11,1,NA,NA,NA,NA,NA
LMU (CA) Lions,NA,2022,12, Jimmy Galicia,"Galicia, Jimmy",Galicia, Jimmy,Sr,P,12,6,12,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMU (CA) Lions,NA,2022,13, Quinn Lavelle,"Lavelle, Quinn",Lavelle, Quinn,Sr,P,11,9,11,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMU (CA) Lions,NA,2022,17, Merrick Baldo,"Baldo, Merrick",Baldo, Merrick,Jr,P,10,0,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMU (CA) Lions,NA,2022,20, Matt McClure,"McClure, Matt",McClure, Matt,So,P,10,9,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMU (CA) Lions,NA,2022,46, Liam Critchett,"Critchett, Liam",Critchett, Liam,So,OF,10,4,10,0.176,0.333,0.353,1,17,3,NA,NA,6,1,3,4,NA,NA,NA,6,NA,NA,NA,NA,1,NA
LMU (CA) Lions,NA,2022,4, Sam Biller,"Biller, Sam",Biller, Sam,So,OF,9,9,9,0.343,0.465,0.571,7,35,12,3,1,20,1,5,6,2,NA,NA,5,NA,NA,NA,2,NA,NA
LMU (CA) Lions,NA,2022,18, Robbie Ayers,"Ayers, Robbie",Ayers, Robbie,Fr,C,8,5,8,0.227,0.227,0.318,2,22,5,2,NA,7,NA,5,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA
LMU (CA) Lions,NA,2022,31, Khadim Diaw,"Diaw, Khadim",Diaw, Khadim,Fr,C,8,6,8,0.364,0.44,0.545,6,22,8,1,NA,12,1,3,2,1,NA,NA,3,NA,NA,NA,1,NA,NA
LMU (CA) Lions,NA,2022,32, Adam Christopher,"Christopher, Adam",Christopher, Adam,So,P,8,1,8,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMU (CA) Lions,NA,2022,35, Diego Barrera,"Barrera, Diego",Barrera, Diego,Sr,P,7,5,7,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMU (CA) Lions,NA,2022,41, Casey Kitagawa,"Kitagawa, Casey",Kitagawa, Casey,Fr,P,4,0,4,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMU (CA) Lions,NA,2022,36, Logan Hurd,"Hurd, Logan",Hurd, Logan,So,P,4,2,4,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMU (CA) Lions,NA,2022,14, Jacob Fried,"Fried, Jacob",Fried, Jacob,So,P,4,1,4,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LMU (CA) Lions,NA,2022,19, Kolby Schiffer,"Schiffer, Kolby",Schiffer, Kolby,So,P,3,0,3,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCU Rams,NA,2022,3, Connor Hujsak,"Hujsak, Connor",Hujsak, Connor,So,INF,35,34,35,0.233,0.327,0.421,16,133,31,9,2,56,4,26,16,3,1,1,30,1,2,1,6,NA,NA
VCU Rams,NA,2022,28, Tyler Locklear,"Locklear, Tyler",Locklear, Tyler,So,INF,35,35,35,0.307,0.447,0.622,34,127,39,13,NA,79,9,32,21,12,1,NA,15,1,1,1,5,6,NA
VCU Rams,NA,2022,21, Logan Amiss,"Amiss, Logan",Amiss, Logan,Jr,OF,35,35,35,0.301,0.405,0.426,27,136,41,14,NA,58,1,17,16,9,2,1,33,NA,NA,NA,4,NA,NA
VCU Rams,NA,2022,26, Cooper Benzin,"Benzin, Cooper",Benzin, Cooper,So,OF,34,31,34,0.271,0.31,0.355,16,107,29,7,1,38,NA,15,6,1,2,9,32,1,NA,1,6,NA,NA
VCU Rams,NA,2022,2, Michael Haydak,"Haydak, Michael",Haydak, Michael,Jr,INF,32,32,32,0.234,0.311,0.328,25,128,30,6,NA,42,2,17,13,3,4,1,24,2,1,NA,1,NA,NA
VCU Rams,NA,2022,40, Will Carlone,"Carlone, Will",Carlone, Will,So,INF,28,22,28,0.238,0.34,0.345,10,84,20,6,NA,29,1,15,11,2,NA,NA,28,1,NA,NA,NA,NA,NA
VCU Rams,NA,2022,9, Scottie O'Bryan,"O'Bryan, Scottie",O'Bryan, Scottie,So,OF,27,21,27,0.171,0.333,0.3,20,70,12,3,NA,21,2,10,12,5,NA,1,26,2,NA,1,6,NA,NA
VCU Rams,NA,2022,12, Jesse Robinson,"Robinson, Jesse",Robinson, Jesse,Fr,OF,25,12,25,0.302,0.362,0.302,4,43,13,NA,NA,13,NA,8,4,NA,NA,NA,15,2,3,NA,3,NA,NA
VCU Rams,NA,2022,32, Devan Barnett,"Barnett, Devan",Barnett, Devan,So,OF,24,8,24,0.256,0.396,0.372,6,43,11,2,NA,16,1,8,7,3,NA,NA,19,NA,NA,NA,1,1,NA
VCU Rams,NA,2022,34, Ben Nippolt,"Nippolt, Ben",Nippolt, Ben,So,INF,24,18,24,0.313,0.425,0.388,17,67,21,3,1,26,NA,8,10,3,NA,1,6,NA,NA,NA,3,NA,NA
VCU Rams,NA,2022,15, Jacob Selden,"Selden, Jacob",Selden, Jacob,Sr,C,23,20,23,0.203,0.286,0.261,12,69,14,1,NA,18,1,11,6,2,NA,NA,14,2,NA,NA,1,NA,NA
VCU Rams,NA,2022,37, Nic Ericsson,"Ericsson, Nic",Ericsson, Nic,So,C,23,17,23,0.113,0.213,0.245,4,53,6,1,NA,13,2,6,5,2,1,1,24,2,1,NA,NA,NA,NA
VCU Rams,NA,2022,1, Marcus O'Malley,"O'Malley, Marcus",O'Malley, Marcus,Fr,INF,21,17,21,0.196,0.324,0.196,5,56,11,NA,NA,11,NA,7,9,2,1,NA,13,NA,2,NA,3,NA,NA
VCU Rams,NA,2022,17, Casey Gibbs,"Gibbs, Casey",Gibbs, Casey,Fr,C,19,4,19,0.25,0.323,0.286,3,28,7,1,NA,8,NA,4,3,NA,NA,1,10,2,NA,NA,NA,NA,NA
VCU Rams,NA,2022,13, AJ Mathis,"Mathis, AJ",Mathis, AJ,Jr,OF,18,8,18,0.111,0.219,0.185,6,27,3,NA,1,5,NA,3,4,NA,1,NA,3,NA,NA,NA,NA,NA,NA
VCU Rams,NA,2022,25, Jack Masloff,"Masloff, Jack",Masloff, Jack,So,P,13,2,13,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCU Rams,NA,2022,20, Jaden Griffin,"Griffin, Jaden",Griffin, Jaden,Jr,P,13,0,13,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCU Rams,NA,2022,41, Chase Hungate,"Hungate, Chase",Hungate, Chase,Fr,UT,13,0,13,0,0,0,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
VCU Rams,NA,2022,46, Campbell Ellis,"Ellis, Campbell",Ellis, Campbell,So,P,13,13,13,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCU Rams,NA,2022,38, Nolan Wilson,"Wilson, Nolan",Wilson, Nolan,Sr,P,12,0,12,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCU Rams,NA,2022,45, Tyler Davis,"Davis, Tyler",Davis, Tyler,So,P,12,10,12,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCU Rams,NA,2022,33, Mason Delane,"Delane, Mason",Delane, Mason,So,P,11,9,11,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCU Rams,NA,2022,10, Edwin Serrano,"Serrano, Edwin",Serrano, Edwin,Sr,P,11,0,11,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCU Rams,NA,2022,39, Evan Chenier,"Chenier, Evan",Chenier, Evan,Jr,P,10,0,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCU Rams,NA,2022,43, Cade Dressler,"Dressler, Cade",Dressler, Cade,Fr,P,8,0,8,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCU Rams,NA,2022,24, Maddison Furman,"Furman, Maddison",Furman, Maddison,Jr,P,7,1,7,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCU Rams,NA,2022,6, Griffin Boone,"Boone, Griffin",Boone, Griffin,So,INF,6,1,6,0.286,0.375,0.429,3,7,2,1,NA,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCU Rams,NA,2022,27, Nick Frazier,"Frazier, Nick",Frazier, Nick,Fr,P,6,0,6,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCU Rams,NA,2022,16, Joey Perkins,"Perkins, Joey",Perkins, Joey,Jr,P,5,0,5,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCU Rams,NA,2022,14, Brendan Roney,"Roney, Brendan",Roney, Brendan,Fr,C,3,0,3,0,0,0,NA,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
VCU Rams,NA,2022,50, Justin Humenay,"Humenay, Justin",Humenay, Justin,So,P,2,0,2,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCU Rams,NA,2022,4, Ryan Recio,"Recio, Ryan",Recio, Ryan,Fr,INF,2,0,2,0,0.5,0,1,1,NA,NA,NA,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Virginia Tech Hokies,NA,2022,8, Tanner Schobel,"Schobel, Tanner",Schobel, Tanner,So,INF,34,34,34,0.382,0.47,0.728,44,136,52,9,1,99,12,49,22,4,4,NA,28,2,NA,NA,6,1,NA
Virginia Tech Hokies,NA,2022,23, Eduardo Malinowski,"Malinowski, Eduardo",Malinowski, Eduardo,Sr,INF,34,33,34,0.292,0.391,0.623,35,130,38,7,3,81,10,38,17,6,3,NA,32,3,1,NA,6,NA,NA
Virginia Tech Hokies,NA,2022,4, Carson DeMartini,"DeMartini, Carson",DeMartini, Carson,Fr,INF,34,33,34,0.328,0.466,0.69,35,116,38,8,2,80,10,28,25,6,1,NA,36,2,2,NA,2,NA,NA
Virginia Tech Hokies,NA,2022,24, Nick Biddison,"Biddison, Nick",Biddison, Nick,Jr,UT,34,34,34,0.362,0.459,0.553,36,141,51,12,NA,78,5,23,24,3,2,1,30,1,3,2,10,NA,NA
Virginia Tech Hokies,NA,2022,17, Cade Hunter,"Hunter, Cade",Hunter, Cade,So,C,33,32,33,0.385,0.483,0.787,27,122,47,10,NA,96,13,48,19,6,2,NA,28,NA,1,NA,10,NA,NA
Virginia Tech Hokies,NA,2022,31, Jack Hurley,"Hurley, Jack",Hurley, Jack,So,OF,33,33,33,0.432,0.513,0.803,41,132,57,17,1,106,10,38,21,2,1,1,31,NA,2,1,7,3,NA
Virginia Tech Hokies,NA,2022,19, Gavin Cross,"Cross, Gavin",Cross, Gavin,So,OF,32,32,32,0.358,0.447,0.679,46,137,49,10,5,93,8,26,19,3,NA,NA,16,3,NA,NA,6,3,NA
Virginia Tech Hokies,NA,2022,33, Nick Holesa,"Holesa, Nick",Holesa, Nick,Jr,1B,30,21,30,0.231,0.326,0.385,13,78,18,9,NA,30,1,9,9,2,NA,1,24,1,NA,NA,NA,NA,NA
Virginia Tech Hokies,NA,2022,12, Conor Hartigan,"Hartigan, Conor",Hartigan, Conor,Sr,OF,28,25,28,0.235,0.283,0.449,14,98,23,7,1,44,4,23,5,2,1,NA,28,4,1,NA,2,NA,NA
Virginia Tech Hokies,NA,2022,2, Sam Tackett,"Tackett, Sam",Tackett, Sam,Fr,INF,24,10,24,0.257,0.472,0.343,8,35,9,NA,NA,12,1,5,11,5,2,NA,16,NA,NA,NA,NA,NA,NA
Virginia Tech Hokies,NA,2022,3, Christian Martin,"Martin, Christian",Martin, Christian,Fr,INF,20,6,20,0.267,0.421,0.467,5,30,8,3,NA,14,1,3,8,NA,NA,1,8,1,1,NA,1,NA,NA
Virginia Tech Hokies,NA,2022,47, Jonah Hurney,"Hurney, Jonah",Hurney, Jonah,Jr,P,16,0,16,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virginia Tech Hokies,NA,2022,40, Henry Weycker,"Weycker, Henry",Weycker, Henry,So,P,15,1,15,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virginia Tech Hokies,NA,2022,11, Cade Swisher,"Swisher, Cade",Swisher, Cade,So,INF,14,4,14,0.095,0.259,0.238,3,21,2,NA,NA,5,1,3,4,1,1,NA,6,NA,NA,NA,NA,NA,NA
Virginia Tech Hokies,NA,2022,48, Brady Kirtner,"Kirtner, Brady",Kirtner, Brady,Fr,P,13,0,13,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virginia Tech Hokies,NA,2022,51, Graham Firoved,"Firoved, Graham",Firoved, Graham,Jr,P,13,0,13,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virginia Tech Hokies,NA,2022,54, Kiernan Higgins,"Higgins, Kiernan",Higgins, Kiernan,Sr,P,12,0,12,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virginia Tech Hokies,NA,2022,32, Lucas Donlon,"Donlon, Lucas",Donlon, Lucas,So,INF,12,3,12,0.267,0.333,0.533,4,15,4,1,NA,8,1,5,2,NA,1,NA,3,NA,NA,NA,NA,NA,NA
Virginia Tech Hokies,NA,2022,5, Gehrig Ebel,"Ebel, Gehrig",Ebel, Gehrig,So,C,11,4,11,0.118,0.25,0.118,3,17,2,NA,NA,2,NA,1,2,1,NA,NA,8,1,NA,NA,NA,NA,NA
Virginia Tech Hokies,NA,2022,22, Ryan Okuda,"Okuda, Ryan",Okuda, Ryan,Sr,P,10,8,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virginia Tech Hokies,NA,2022,38, Ryan Kennedy,"Kennedy, Ryan",Kennedy, Ryan,Sr,P,10,4,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virginia Tech Hokies,NA,2022,15, Drue Hackenberg,"Hackenberg, Drue",Hackenberg, Drue,Fr,P,9,8,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virginia Tech Hokies,NA,2022,35, Ryan Metz,"Metz, Ryan",Metz, Ryan,Sr,P,9,1,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virginia Tech Hokies,NA,2022,46, Griffin Green,"Green, Griffin",Green, Griffin,So,P,9,9,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virginia Tech Hokies,NA,2022,29, Carson Jones,"Jones, Carson",Jones, Carson,So,OF,8,1,8,0.3,0.364,0.3,3,10,3,NA,NA,3,NA,2,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Virginia Tech Hokies,NA,2022,30, Jordan Geber,"Geber, Jordan",Geber, Jordan,Sr,P,8,1,8,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virginia Tech Hokies,NA,2022,7, Sean Fisher,"Fisher, Sean",Fisher, Sean,Sr,P,8,0,8,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virginia Tech Hokies,NA,2022,9, Brennan Reback,"Reback, Brennan",Reback, Brennan,Sr,OF,8,0,8,0.333,0.5,0.333,2,6,2,NA,NA,2,NA,NA,1,1,NA,NA,3,NA,NA,NA,NA,NA,NA
Virginia Tech Hokies,NA,2022,44, Jackson Ritchey,"Ritchey, Jackson",Ritchey, Jackson,So,P,6,2,6,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virginia Tech Hokies,NA,2022,18, Warren Holzemer,"Holzemer, Warren",Holzemer, Warren,Fr,INF,6,0,6,0,0.4,0,1,3,NA,NA,NA,0,NA,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Virginia Tech Hokies,NA,2022,25, Dylan Hatfield,"Hatfield, Dylan",Hatfield, Dylan,Fr,C,6,1,6,0,0.6,0,2,2,NA,NA,NA,0,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Virginia Tech Hokies,NA,2022,10, Tyler Dean,"Dean, Tyler",Dean, Tyler,Fr,P,6,0,6,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virginia Tech Hokies,NA,2022,45, Christian Worley,"Worley, Christian",Worley, Christian,So,P,6,0,6,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virginia Tech Hokies,NA,2022,39, Peter Sakellaris,"Sakellaris, Peter",Sakellaris, Peter,So,P,5,0,5,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virginia Tech Hokies,NA,2022,37, Jonah Seagears,"Seagears, Jonah",Seagears, Jonah,Jr,OF,5,0,5,0.25,0.25,0.25,NA,4,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virginia Tech Hokies,NA,2022,20, Grant Umberger,"Umberger, Grant",Umberger, Grant,So,P,4,0,4,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virginia Tech Hokies,NA,2022,27, Noah Johnson,"Johnson, Noah",Johnson, Noah,So,P,2,0,2,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas St. Wildcats,NA,2022,27, Josh Nicoloff,"Nicoloff, Josh",Nicoloff, Josh,Sr,INF,36,36,36,0.272,0.369,0.434,27,136,37,7,NA,59,5,26,21,NA,NA,NA,31,3,1,NA,4,NA,NA
Kansas St. Wildcats,NA,2022,24, Dylan Phillips,"Phillips, Dylan",Phillips, Dylan,Jr,UT,36,36,36,0.315,0.389,0.594,29,143,45,7,NA,85,11,30,18,NA,1,NA,34,5,NA,NA,6,3,NA
Kansas St. Wildcats,NA,2022,3, Dom Johnson,"Johnson, Dom",Johnson, Dom,So,OF,36,36,36,0.366,0.447,0.572,30,145,53,15,NA,83,5,24,19,4,2,NA,33,1,2,1,7,2,NA
Kansas St. Wildcats,NA,2022,25, Nick Goodwin,"Goodwin, Nick",Goodwin, Nick,So,INF,35,35,35,0.27,0.368,0.516,22,122,33,11,2,63,5,31,19,4,7,1,37,2,1,2,6,NA,NA
Kansas St. Wildcats,NA,2022,4, Orlando Salinas Jr.,"Salinas Jr., Orlando",Salinas Jr., Orlando,So,INF,34,30,34,0.209,0.3,0.4,16,115,24,6,2,46,4,19,14,1,NA,1,40,3,3,1,NA,NA,NA
Kansas St. Wildcats,NA,2022,8, Cole Johnson,"Johnson, Cole",Johnson, Cole,Jr,OF,33,33,33,0.331,0.389,0.508,17,130,43,12,1,66,3,22,11,2,1,1,21,4,1,1,3,NA,NA
Kansas St. Wildcats,NA,2022,22, Kaelen Culpepper,"Culpepper, Kaelen",Culpepper, Kaelen,Fr,INF,31,30,31,0.263,0.348,0.374,16,99,26,5,NA,37,2,14,7,7,2,2,13,1,NA,1,NA,NA,NA
Kansas St. Wildcats,NA,2022,11, Justin Mitchell,"Mitchell, Justin",Mitchell, Justin,Sr,C,31,30,31,0.309,0.391,0.5,17,94,29,9,NA,47,3,12,9,5,2,1,13,3,NA,NA,NA,NA,NA
Kansas St. Wildcats,NA,2022,7, Brady Day,"Day, Brady",Day, Brady,Fr,INF,25,13,25,0.288,0.417,0.407,15,59,17,5,1,24,NA,6,12,1,NA,2,5,4,NA,NA,1,NA,NA
Kansas St. Wildcats,NA,2022,1, Dom Hughes,"Hughes, Dom",Hughes, Dom,So,OF,23,12,23,0.244,0.364,0.444,16,45,11,3,NA,20,2,4,7,2,1,2,8,NA,NA,NA,NA,NA,NA
Kansas St. Wildcats,NA,2022,18, Cash Rugely,"Rugely, Cash",Rugely, Cash,Jr,INF,19,9,19,0.14,0.213,0.233,5,43,6,1,NA,10,1,2,4,NA,NA,NA,18,NA,NA,NA,NA,NA,NA
Kansas St. Wildcats,NA,2022,28, Raphael Pelletier,"Pelletier, Raphael",Pelletier, Raphael,Fr,C,19,7,19,0.3,0.382,0.633,6,30,9,4,NA,19,2,5,3,1,NA,NA,8,2,NA,NA,NA,NA,NA
Kansas St. Wildcats,NA,2022,9, Jeff Heinrich,"Heinrich, Jeff",Heinrich, Jeff,Sr,INF,18,10,18,0.295,0.34,0.705,9,44,13,3,NA,31,5,13,2,1,NA,1,11,2,NA,NA,NA,NA,NA
Kansas St. Wildcats,NA,2022,43, Cameron Uselton,"Uselton, Cameron",Uselton, Cameron,So,OF,17,3,17,0.273,0.467,0.636,1,11,3,1,NA,7,1,3,3,1,NA,NA,5,NA,NA,NA,NA,NA,NA
Kansas St. Wildcats,NA,2022,10, Blake Adams,"Adams, Blake",Adams, Blake,Jr,P,15,10,15,0.4,0.5,0.5,NA,10,4,1,NA,5,NA,NA,2,NA,NA,NA,2,1,NA,NA,NA,NA,NA
Kansas St. Wildcats,NA,2022,23, Tyler Ruhl,"Ruhl, Tyler",Ruhl, Tyler,Fr,P,14,0,14,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas St. Wildcats,NA,2022,20, Brendan Jones,"Jones, Brendan",Jones, Brendan,Fr,OF,13,0,13,0.5,0.667,0.5,5,4,2,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,1,2,NA,NA
Kansas St. Wildcats,NA,2022,34, Blake Corsentino,"Corsentino, Blake",Corsentino, Blake,So,P,13,3,13,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas St. Wildcats,NA,2022,40, Griffin Hassall,"Hassall, Griffin",Hassall, Griffin,Jr,P,11,6,11,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas St. Wildcats,NA,2022,5, Connor McCullough,"McCullough, Connor",McCullough, Connor,So,P,10,9,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas St. Wildcats,NA,2022,37, German Fajardo,"Fajardo, German",Fajardo, German,So,P,9,2,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas St. Wildcats,NA,2022,29, Tyson Neighbors,"Neighbors, Tyson",Neighbors, Tyson,Fr,P,8,0,8,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas St. Wildcats,NA,2022,31, Christian Ruebeck,"Ruebeck, Christian",Ruebeck, Christian,So,P,7,4,7,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas St. Wildcats,NA,2022,32, Wesley Moore,"Moore, Wesley",Moore, Wesley,Jr,P,6,3,6,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas St. Wildcats,NA,2022,47, Landry Jurecka,"Jurecka, Landry",Jurecka, Landry,Fr,P,6,0,6,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas St. Wildcats,NA,2022,13, Nico Rodriguez,"Rodriguez, Nico",Rodriguez, Nico,So,P,6,0,6,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas St. Wildcats,NA,2022,17, Landry Wideman,"Wideman, Landry",Wideman, Landry,So,P,5,0,5,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kansas St. Wildcats,NA,2022,33, Collin Rothermel,"Rothermel, Collin",Rothermel, Collin,Fr,P,5,2,5,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
